link,name,country,industry,revenue,employees,founded
https://fundnel.com/,fundnel,singapore,fintech,4,28,2015
https://hashedin.com/,hashedin technologies,india,technology,16,558,2010
https://www.mattsleeps.com/,matt sleeps,the netherlands,interiors,"9,789,240",6,2016
https://www.tessian.com/,tessian,uk,technology,"15,365,580",138,2013
https://www.theras-group.com,theras biocare,italy,health,"19,102,902",3,2013
https://www.locumsnest.co.uk,locum's nest,uk,technology,"3,531,674",30,2016
https://www.adsmurai.com,adsmurai,spain,advertising,24,54,2014
https://blue.co.uk/,blue motor finance,united kingdom,financial services,97,185,1992
https://vidsy.co/,vidsy media,united kingdom,advertising,4,37,2014
https://www.sherpa.net.au/,sherpa,australia,logistics,22,20,2014
https://3dprinter.co.jp/,nihon 3d printer,japan,retail,6,18,2013
https://bitbank.cc/,bitbank,japan,financial services,15,84,2014
https://www.welspunenterprises.com/,welspun enterprises,india,energy,249,384,1985
https://www.2c2p.com/,2c2p,singapore,fintech,80,343,2003
https://teamcores.co.jp/ main,cores,japan,ecommerce,4,20,2013
https://www.solarisbank.de/,solarisbank,germany,financial services,"35,938,000",369,2016
https://www.m2dg.org/,m2dg myflexoffice,france,support services,"6,630,617",21,2016
https://www.goldenbees.fr,golden bees,france,technology,"4,379,548",35,2015
https://www.sarcoswind.it,sarcos wind,italy,energy,4,5,2013
https://www.schuhe24.de,schuh benner,germany,ecommerce,25,10,2013
https://www.darktrace.com/en/,darktrace,united kingdom,cyber security,67,650,2013
https://www.pomelofashion.com/,pomelo,thailand,fashion,33,590,2014
https://vald.com/,vald,australia,health,7,92,2015
https://au.roccoco.com/,roccoco cosmetics pty ltd,australia,beauty,2,24,2011
https://www.misonoza.co.jp/,misonoza,japan,travel & leisure,27,21,1896
http://company.nexon.co.jp/,nexon,japan,games industry,"1,063.16",6428,2002
https://www.eukon.it/,eukon,italy,health,"6,393,680",11,2004
https://www.evolutionadv.it/,evolution adv,italy,advertising,"14,175,780",13,2016
https://ferroamp.com/en,ferroamp elektronik,sweden,energy,"4,328,799",28,2010
https://www.habiteo.com,habiteo,france,property,2,47,2014
https://www.sorted.com/,sorted group,united kingdom,technology,2,88,2014
https://www.fostec.com/,fostec & company,germany,management consulting,2,7,2015
http://www.roserve.in/,roserve enviro,india,waste management & recycling,3,4,2016
https://live-gate.co.jp/,live gate,japan,property,6,1,2016
https://prog-8.com/,progate,japan,education,6,49,2014
https://cekai.jp/,cekai,japan,beauty,5,32,2013
https://www.gnipharma.com/,gni group,japan,pharmaceuticals,68,458,2001
https://powerfill.ph/,power fill,philippines,energy,42,418,2009
https://www.makingscience.com/,making science,spain,technology,"57,670,541",274,2001
https://cleveron.com,cleveron,estonia,technology,"66,007,267",229,2007
https://www.domalys.com,domalys,france,health,2,20,2013
https://www.stillfront.com/,stillfront group,sweden,games industry,129,491,2010
https://www.publift.com/,publift,australia,technology,21,25,2014
http://b-lightgroup.co.jp/,b-light neo,japan,architecture,26,14,2016
https://declarators.com.sg/,declarators,singapore,transport,2,37,2014
https://transact.co.jp/,transact,japan,support services,3,48,2013
https://dailybeer.co.kr/,dailybeer,south korea,restaurants,9,64,2016
https://www.everli.com/,everli,italy,ecommerce,"109,248,030",207,2014
https://www.deutsches-pm.de,dpm - deutsches personal management,germany,support services,"2,184,590",80,2016
https://www.pocketliving.com,pocket living,united kingdom,property,54,34,2002
https://www.tappx.com/en/,tappx,spain,advertising,17,31,2013
https://millenterprise.com/,millennium enterprise,singapore,retail,4,7,2016
https://www.spacetalkwatch.com/,spacetalk,australia,technology,10,54,2001
https://indiqube.com/,indiqube,india,property,40,321,2015
https://unifa-e.com/,unifa,japan,technology,13,198,2013
https://corekara.co.jp/,corekara,japan,ecommerce,10,58,2012
https://www.doubledragon.com.ph/,doubledragon properties corp,philippines,property,399,637,2009
https://appfollow.io/,appfollow,finland,technology,"2,210,636",73,2014
https://mycamper.ch,mycamper,switzerland,travel & leisure,"3,063,085",10,2015
https://www.laserwiresolutions.com,laser wire solutions,united kingdom,technology,6,26,2011
https://www.payment-assist.co.uk/,payment assist,united kingdom,financial services,2,17,2013
https://www.genereach.com/,genereach biotechnology,taiwan,health,29,79,2004
https://herp.co.jp/,herp,japan,technology,1,49,2017
https://northstar.co.jp/,north star management,japan,management consulting,5,10,2016
http://www.bora-corp.com/,bora pharmaceuticals,taiwan,health,49,458,2007
https://nealle.com/,nealle,japan,technology,3,6,2013
https://synerise.com/,synerise,poland,technology,"3,999,023",190,2013
https://chaikola.com/,chaikola,poland,food & beverage,"5,158,786",8,2010
https://stoyo.io,stoyo media,germany,advertising,"9,577,450",28,2015
https://www.unifyus.com,unify communications,united kingdom,telecoms,5,15,2012
http://www.workcapital.es/,workcapital,spain,financial services,28,9,2015
https://connexionltd.com/,connexion telematics,australia,technology,4,14,2001
https://corporate.convergeict.com/,converge,philippines,telecoms,315,"3,006",2007
https://www.naturewise.com.tw/,naturewise biotech & medicals,taiwan,pharmaceuticals,9,31,2000
https://exidea.co.jp/,exidea,japan,sales & marketing,10,48,2013
https://scolution.de/,scolution,germany,technology,"1,825,546",12,2015
http://www.jlandp.com/,jl&p,france,energy,"2,212,606",15,2017
https://www.wetaca.com,wetaca,spain,food & beverage,"3,510,478",40,2014
https://www.shokes.de,shokes,germany,ecommerce,7,7,2009
https://poweredbyyoyo.com/,yoyo wallet,united kingdom,fintech,3,68,2013
https://www.tmtinternational.it/,tmt international,italy,industrial goods,6,10,2014
https://.jp/,enjin,japan,telecoms,5,7,2007
https://www.pinchhitterjapan.com/,pinch hitter japan,japan,retail,6,74,2014
http://www.miso.kr/,miso,south korea,technology,6,130,2015
https://www.zealdigital.com.au/,zeal digital,australia,advertising,1,20,2015
https://www.blazeclan.com/,blazeclan,india,technology,17,426,2010
https://www.prored-p.com/,prored partners,japan,management consulting,24,103,2008
https://www.efarma.com/,efarmacom,italy,pharmaceuticals,"20,150,800",50,2017
https://www.elvie.com/,elvie,uk,technology,"40,813,930",138,2013
https://www.youmawo.com,you mawo,germany,technology,"2,607,000",21,2015
https://www.vmway.it,vmway,italy,technology,3,26,2012
https://www.sourcebreaker.com/,sourcebreaker,united kingdom,technology,2,32,2014
https://www.glassboxdigital.com/,glassbox digital uk,united kingdom,technology,8,61,2010
https://www.leadsquared.com/,leadsquared,india,technology,13,750,2011
https://roadbull.com/,roadbull logistics,singapore,technology,11,69,2015
https://www.herbal-i.co.jp/,herbal i,japan,ecommerce,8,60,2015
https://www.leadsquared.com/,leadsquared,india,technology,8,280,2011
https://successive.tech/,successive technologies,india,technology,5,78,2012
https://asianstream.co.jp/,asianstream,japan,technology,11,37,2012
https://www.farmarelax.it/,farmarelax,italy,personal & household goods,"4,459,170",5,2010
https://www.omnisend.com/,omnisend,uk,technology,"11,761,268",99,2008
https://www.mercurio-group.com,mercurio,italy,construction,"6,816,368",23,2014
https://nexiainfraestructuras.es,nexia infraestructuras,spain,construction,5,44,2014
https://www.littlebigconnection.com/,littlebig connection,france,technology,36,51,2013
https://ipartners.iplatforms.com.au/,ipartners,australia,fintech,2,25,2017
http://www.artistic-beaute.co.jp/,a&c beaute,japan,beauty,18,20,2009
https://mtpservices.com.au/,mtp services,australia,management consulting,25,100,2016
https://www.worldtradegroupsrl.com/,world trade group,italy,fashion,"4,897,950",5,2017
https://bornlicensing.com,born licensing,uk,advertising,"2,134,802",2,2016
https://innovadesarrollos.es,innova profesional desarrollos,spain,construction,3,9,2014
https://hostmaker.com/,hostmaker,united kingdom,property,13,360,2013
https://www.rit.in/,ri texsolutions,india,industrial goods,3,44,2017
https://manofmany.com/,man of many,australia,media,1,9,2012
https://www.realizecorp.co.jp/,realize group,japan,financial services,237,50,2005
https://corp.nicorio.co.jp/,nicorio,japan,ecommerce,113,47,2004
https://www.convergeict.com/,converge ict,philippines,telecoms,180,2100,2007
https://www.one-of-a-kind.co.jp/,one of a kind inc,japan,media,3,17,2009
https://www.besteam-conseil.com/,besteam conseil,france,technology,"3,871,782",32,2016
https://motorway.co.uk/,motorway,uk,automobiles,"4,838,407",96,2016
https://www.enens.fr,enens,france,energy,"108,406,675",5,2015
https://www.plastrading.it,plastrading,italy,chemicals,2,4,2014
https://www.goldenbees.fr/,golden bees,france,technology,4,36,2015
https://giginc.co.jp/,gig inc,japan,technology,4,72,2016
https://www.igaworks.com/,igaworks,south korea,technology,108,400,2006
https://sprout.ph/,sprout solutions,philippines,technology,3,189,2011
https://dovetailstudios.com/,dovetail,new zealand,technology,2,40,2015
https://hyperconnect.com/ko/,hyperconnect,south korea,technology,145,277,2014
https://everstruction.jp/,everstruction,japan,construction,2,16,1991
https://www.iso-gruppe.com/de/iso-public-services.html,iso public services,germany,technology,"10,019,903",26,2014
http://www.d-energy.it,d-energy,italy,energy,"9,585,483",9,2015
https://www.variahome.de,bauer holzbausysteme,germany,industrial goods,13,52,2004
https://www.chez-nestor.com/,chez nestor,france,property,4,20,2012
https://www.lightmicrofinance.com/,light microfinance,india,financial services,15,"1,277",2009
https://www.speedtech.com.tw/,speed tech,taiwan,industrial goods,500,390,1990
https://leadedge-c.com/,lead edge,japan,technology,1,5,2014
http://www.watsons.biz.id/,watsons indonesia,indonesia,retail,77,1174,2005
https://www.aem.com.sg/,aem holdings,singapore,industrial goods,236,527,2000
http://www.abclon.com/,abclon,south korea,pharmaceuticals,12,37,2010
https://octopus.energy/,octopus energy,uk,energy,"2,120,071,949",918,2015
https://sigalsapiro.de/,sigal & sapiro real estate,germany,property,"2,019,870",12,2016
https://www.gaia-glutenfree.com,gaia,italy,food & beverage,2,12,2013
https://solnet.group/,solnet green energy,finland,energy,3,11,2014
https://www.classe365.com/,classe365,australia,technology,1,23,2013
https://www.olimplanet.com/,olimplanet,south korea,technology,5,50,2015
https://www.neohome.jp/,neo home,japan,architecture,11,11,2016
https://renew-itgroup.com/,renew it,australia,technology,10,50,2008
https://www.voicetube.com/,voicetube,taiwan,education,4,68,2013
https://www.lexicon.com.au/,lexicon digital,australia,technology,6,57,2016
http://www.cyberiam.com/,cyberiam,uk,cyber security,"5,639,335",82,2017
https://makonis.de,makonis,germany,technology,"2,145,400",22,2016
https://www.sendcloud.com,sendcloud,netherlands,ecommerce,21,50,2012
https://www.osiway.com/,osiway,france,technology,4,4,2014
https://www.nexumstp.it/,nexumstp,italy,management consulting,4,33,2015
https://www.cscloud.co.jp/,cyber security cloud,japan,technology,11,59,2010
https://www.medpark.net/,medpark,south korea,technology,3,47,2017
https://www.onda.me/,onda,south korea,technology,4,54,2016
https://manebi.co.jp/,manebi,japan,education,2,30,2013
https://www.one97.com/,one 97 / paytm,india,financial services,515,,2010
http://www.jatigroup.com/,jati group,indonesia,transport,22,32,2010
https://cbweed.com/,cbweed,italy,personal & household goods,"3,500,000",17,2017
https://www.infratech-bau.de,infratech bau,germany,construction,"41,233,280",72,2007
https://www.campanda.de,campanda,germany,ecommerce,2,65,2013
http://www.meptrans.ee/,mep trans,estonia,transport,18,140,1990
https://www.bluwalk.com/,bluwalk,portugal,transport,7,14,2011
https://www.smartjoules.co.in/,smart joules,india,energy,2,110,2014
https://www.shootsta.com/,shootsta,singapore,technology,2,30,2017
https://www.lexicon.com.au/,lexicon digital,australia,technology,9,102,2016
https://www.fine-mat.com/,finemat,taiwan,technology,27,,2007
https://www.egistec.com/,egis technology,taiwan,technology,237,418,2007
http://www.catraport.pt/,catraport,portugal,automobiles,"7,294,549",46,2015
https://www.qmee.com,qmee,uk,technology,"7,970,980",15,2012
https://www.velotransport.it,velotransport,italy,transport,1,40,2014
https://www.discovercars.com/,discover car hire,latvia,travel & leisure,6,50,2013
https://www.heroesofdigital.com/,heroes of digital,singapore,advertising,2,40,2015
https://www.perkii.com/,perkii probiotics,australia,food & beverage,2,9,2015
https://www.mahindrafirstchoice.com/,mahinfirst choice,india,automobiles,50,,1994
https://megaphonemarketing.com.au/,megaphone marketing,australia,advertising,2,52,2012
https://bestonglobalfoods.com.au/,beston global food company,australia,food & beverage,76,183,2015
https://www.ouihelp.fr/,ouihelp,france,support services,"3,686,617",106,2016
https://www.memorypc.de,memory pc,germany,ecommerce,"32,652,980",64,2012
https://www.soorce.de,soorce,germany,support services,3,14,2004
https://www.missoma.com/,missoma,united kingdom,ecommerce,13,40,2011
https://www.theinsidersnet.com/,grapevine the insiders,netherlands,advertising,6,135,2012
https://colyinc.com/,coly,japan,games industry,59,236,2014
https://www.boco.co.jp/,boco,japan,industrial goods,4,30,2015
http://aquagri.in/,aquagri processing,india,food & beverage,19,200,2007
http://www.trlasia.com/,trl asia,malaysia,food & beverage,7,15,2012
https://www.autoblackbox.com.au/,auto blackbox,australia,technology,15,12,2011
https://www.inpay.com/,inpay,denmark,fintech,"23,803,000",67,2013
https://www.mgisrl.com/,mgi meccaniche generali irpine,italy,industrial goods,"2,610,700",10,2017
https://www.itds.pl,itds poland,poland,technology,"6,015,702",110,2016
https://www.manolete-partners.com,manolete partners,united kingdom,financial services,12,7,2011
https://www.lvsbrokers.com/,lvs brokers,finland,fintech,8,12,2012
https://dallenergy.com/,dall energy,denmark,energy,2,8,2007
http://www.3d-matrix.co.jp/,3-d matrix,japan,industrial goods,9,69,2004
https://audiencegroup.com.au/,audience group agency pty ltd,australia,advertising,9,16,2016
https://penbrothers.com/,penbrothers,philippines,support services,10,592,2014
https://mediado.jp/about/profile/,media do,japan,technology,605,350,1999
https://www.ywc-inc.com/,ywc,japan,sales & marketing,40,600,2010
https://www.tablecheck.com/,tablecheck,japan,technology,7,101,2011
https://glencar.com/,glencar construction,uk,construction,"107,860,442",80,2016
https://www.funnel.io,funnel holding,sweden,technology,"6,545,058",130,2014
https://www.accolade.cz,accolade holding,czech republic,property,29,350,2010
https://www.sneakers-jackets.com/,sneakers & jackets,france,management consulting,3,2,2013
https://www.predictive.co.th/,predictive,thailand,technology,3,65,2012
https://playground.xyz/,playground xyz,australia,technology,20,48,2015
https://www.romac.co.jp/,romac,japan,construction,9,30,2014
https://www.everydaymassive.com/,everyday massive,australia,management consulting,2,12,2006
https://www.plexbio.com/,plexbio,taiwan,health,2,85,2009
https://www.uyamaresort.com/,uyama resort,japan,travel & leisure,2,7,2016
https://www.qmee.com/,qmee,uk,technology,"12,571,314",23,2010
https://www.mia-platform.eu,mia-platform,italy,technology,"4,956,408",40,2012
